0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112
11.0508795,12.750302,11.545104,11.805969,12.339907,11.359772,8.938386,12.275774,12.05948,10.89557,11.249203,13.031874,11.762298,12.41377,10.292213,11.852825,9.848296,10.990007,11.332277,7.8225293,11.093877,11.284454,11.707547,0.0,10.472302,10.07193,10.430868,9.782459,11.946804,11.026143,10.615706,9.049434,12.719244,11.893208,10.429491,10.480763,11.707895,10.992394,9.779113,10.835817,11.544121,10.967706,11.111561,10.473386,11.175823,11.348354,12.731103,12.2254925,12.806341,10.441272,10.652858,9.5470085,11.162479,11.489037,11.514072,9.534077,8.845024,13.343447,13.886558,11.93821,11.425046,11.055832,9.572633,9.6921215,11.658114,11.3560915,12.170017,12.4599,12.00937,11.926676,11.905511,11.452973,12.18655,11.812944,12.917524,11.984236,13.458719,11.320807,12.134392,11.362338,12.56133,11.331248,10.05922,11.062027,11.205606,10.847207,11.982669,10.513982,10.923082,11.689635,11.48248,10.738051,10.537813,12.182794,11.908522,11.613858,14.532798,11.631013,11.806786,11.199672,13.315754,11.6822605,12.483368,10.892068,11.921526,11.258734,12.943869,14.529051,12.438289,12.707869,12.791758,12.439738,12.383976
12.312387,13.031059,11.844621,10.954561,11.778637,12.276064,11.606194,11.63157,11.67449,13.045278,10.982335,14.293436,12.00172,12.100291,10.167508,10.940964,10.769492,11.613404,11.379372,10.241776,10.730538,10.477694,13.219912,10.472302,0.0,11.647987,10.034493,10.798499,11.478323,10.933413,10.571236,10.503196,12.098279,12.363976,9.7835045,10.961241,12.0427265,11.874196,9.514296,11.98024,12.540923,11.477759,10.839432,11.919342,11.483486,11.291639,14.148041,12.346356,14.415328,11.57518,12.537939,9.937906,11.754843,10.826771,11.054102,9.525285,9.660557,14.7128935,14.802598,11.698823,11.754013,11.809907,10.693741,10.427551,12.040593,12.095506,11.832867,11.894423,11.394685,11.447282,12.087488,13.013247,11.788,11.708036,12.038846,12.17025,13.723055,11.622521,12.428575,11.542745,11.638919,12.159066,12.170096,11.750511,11.344667,11.664577,12.628596,11.357742,10.998647,13.407148,12.330172,11.617947,11.674611,13.554427,13.606487,11.431065,15.1631365,12.925353,10.510805,12.360674,13.944864,12.777356,13.238187,11.483296,13.612219,12.084895,12.975489,15.727021,12.465637,13.40143,12.317328,11.975403,12.576216
9.1127405,11.548703,11.957823,11.08165,12.523175,12.609056,10.201585,10.952451,11.548857,13.029925,12.789494,12.0834875,11.470783,11.816929,11.8002,10.476604,10.488039,12.823965,12.229956,10.425821,11.370304,9.830791,11.385472,10.07193,11.647987,0.0,11.381153,8.882111,11.252374,11.925918,11.811076,10.053756,13.219116,12.848601,11.155511,11.065221,13.308294,11.541607,10.823963,11.477488,13.320015,11.633834,10.518433,12.716957,11.932128,10.402105,12.102686,13.947098,12.883315,11.038462,9.800499,11.190353,10.982057,11.690181,12.276285,10.946491,9.972207,13.529762,13.61239,11.029354,10.297486,9.807193,12.284726,11.480077,11.913198,12.059494,10.5473385,11.820689,12.826575,13.596335,12.96473,11.850022,13.176085,12.62381,13.361403,13.546427,12.362806,12.751627,12.014415,13.067412,13.848574,10.514126,10.737459,10.7174,12.86133,12.653128,12.071586,11.38156,11.887719,11.206056,12.953459,11.651317,10.885859,12.823923,12.786608,13.062474,14.217648,11.532738,11.827405,11.922747,12.905321,13.608184,12.661902,12.529453,12.798809,11.925574,12.824746,14.844957,12.638654,11.072302,13.394705,13.598571,11.798243
11.829367,12.77828,11.594769,10.932607,11.1923065,11.233969,9.6200695,11.067104,11.053517,12.397552,9.755154,14.369011,11.757998,11.711017,8.063223,10.338813,9.46011,10.438481,9.281553,9.332504,10.084814,10.75214,11.731179,10.430868,10.034493,11.381153,0.0,9.374727,11.086149,8.552447,8.03358,9.22445,8.415114,8.260202,8.506337,9.885563,9.315032,9.02971,8.261625,10.241471,10.293506,8.963552,9.245531,9.076648,7.1609187,10.364206,12.80638,9.326405,13.085777,9.832046,12.442661,9.705399,9.594401,8.238018,7.7184796,8.30375,9.511654,14.001951,12.637779,10.508358,10.944947,11.947999,9.041094,8.580831,10.79756,11.642272,11.596823,11.85583,9.534931,8.2937565,10.867939,11.145801,8.851699,9.654456,9.9345455,10.5028305,12.236851,8.547325,12.053213,8.893457,11.004339,11.461948,9.950897,10.969406,9.475026,9.003579,10.527101,9.433709,8.559344,10.997843,10.371919,9.48669,8.507452,12.54784,11.480058,9.450224,14.23041,11.556377,8.2221575,10.639821,13.2554865,11.306225,11.683162,8.942754,12.288478,11.948248,10.712055,15.418152,11.339115,12.901041,10.332616,10.221854,11.364827
10.007611,12.126109,12.030928,11.429217,12.168792,11.499129,8.733602,10.543483,11.109044,11.938421,11.017637,13.039956,11.568454,11.730286,8.933807,10.397661,9.390825,11.80105,10.170995,8.696128,10.599657,10.164246,12.279065,9.782459,10.798499,8.882111,9.374727,0.0,11.583239,8.906237,9.256434,7.765478,10.556361,10.791604,9.434436,8.882793,11.393199,9.228244,9.343713,9.3175745,10.864714,9.059521,9.250607,11.163829,10.170653,10.40791,11.644609,12.147516,12.506457,9.799669,10.723387,10.389249,9.179816,9.029929,9.044767,9.94184,8.622204,12.37542,13.5003395,10.488425,9.939839,9.73232,9.779545,8.800662,10.899072,10.879231,11.011398,11.294737,9.776319,11.37045,11.092249,10.121939,10.870965,10.30071,10.204509,10.266416,11.48914,9.931322,12.356458,10.772485,11.376459,10.836641,8.827643,10.617051,10.303843,10.294547,10.248528,9.646804,9.249158,9.427552,9.877459,9.551055,8.434452,11.657099,11.967627,10.39337,13.516492,10.510238,8.929349,10.033102,12.699489,11.52475,11.535755,10.497407,11.508949,10.484943,11.014377,14.120563,11.400254,12.172105,11.286941,10.529812,11.237221
11.627369,10.354641,11.453759,8.999786,11.803058,12.394538,12.470804,9.986182,7.074322,14.610542,11.136167,12.125852,7.243827,7.3011994,11.742194,10.529082,12.279887,12.058939,12.636295,11.309995,11.189022,9.696815,11.831966,11.946804,11.478323,11.252374,11.086149,11.583239,0.0,11.705655,11.940195,10.938572,13.001315,12.381643,10.444759,11.538495,12.051515,12.258947,10.369798,12.998609,12.331701,12.193852,10.826263,11.838579,11.058206,9.604417,15.627331,12.748439,14.538211,12.382847,13.034991,12.286869,13.116421,12.594223,11.79109,10.691176,11.461937,15.566992,15.467342,10.809096,10.464208,12.93477,11.403761,11.311135,12.928902,13.13673,9.879568,12.463447,12.747154,11.9608965,13.7908125,14.247012,12.157038,12.74243,12.996486,13.042829,13.383181,11.740173,10.863769,11.983444,13.163769,10.534276,12.182932,12.562098,12.690629,12.377917,14.191529,11.952112,12.206295,13.577717,13.428282,12.012276,12.670289,14.719654,14.375725,12.033888,15.996799,14.062629,12.541527,12.406602,13.694839,12.917819,14.688961,12.169591,14.670483,14.143559,14.1900015,16.049957,13.311046,13.386568,14.139407,12.456632,12.471606
12.115335,13.197061,12.726851,11.998023,12.990637,12.078474,10.968267,11.766008,11.703216,13.683111,10.361236,14.70801,12.133074,12.248848,8.251176,10.985596,10.467019,11.498162,8.542886,10.498382,10.973755,11.485251,12.657193,11.026143,10.933413,11.925918,8.552447,8.906237,11.705655,0.0,8.5069685,9.646895,9.945951,10.203311,7.4989953,9.362825,10.122402,9.527146,8.06521,11.416334,8.590242,9.144579,8.848313,10.202108,10.369043,11.674174,13.773313,10.395252,13.509839,10.051513,13.06918,11.048662,10.6547575,9.947344,9.13713,9.44726,9.963651,13.727107,14.1328745,12.248324,12.182213,12.3108425,9.181124,8.302111,11.571718,11.687131,12.456544,11.248613,10.836988,8.78099,11.31614,10.978989,9.983248,8.847441,7.9618845,7.7234077,12.770529,8.619129,12.756259,10.074971,10.897818,12.16544,10.432766,12.258658,10.926694,9.872207,10.051002,10.420544,9.566299,11.748096,10.008802,9.576784,9.613676,13.212428,12.911075,8.819299,13.952207,12.471009,9.294017,11.168611,13.784425,12.092288,12.148107,10.620482,12.911578,12.461853,10.358602,15.423271,12.129611,13.808956,11.031793,10.084826,12.6247835
12.189363,13.366591,11.989916,11.920985,12.071519,10.999442,9.673967,12.281124,11.933165,12.16228,9.59586,14.512005,12.161795,12.659246,8.932382,10.97167,9.008041,10.827491,9.774373,9.199051,11.047253,11.24735,12.995108,10.615706,10.571236,11.811076,8.03358,9.256434,11.940195,8.5069685,0.0,8.789024,9.014589,8.795261,8.570742,9.800503,10.102194,7.880068,8.917849,9.918461,10.357772,8.151836,9.784877,10.008888,9.983323,11.190312,13.11268,10.385959,12.601106,9.634607,12.612683,10.378159,9.974232,9.24611,9.033725,9.485623,9.199456,13.355317,12.9773,11.276617,11.384241,12.237402,10.147725,8.376104,11.378121,11.779255,12.814751,11.96038,9.721331,8.428539,11.414949,10.600357,9.50567,10.040654,9.838031,9.687512,12.994935,8.569551,12.37495,9.274205,10.9604,12.822709,10.230683,11.272976,9.267936,9.331739,10.756764,9.12738,9.57199,10.8038645,9.315368,9.56738,8.889995,11.942266,12.062534,9.542341,14.187418,11.739573,8.951247,10.987694,14.250736,11.060197,11.652839,9.52562,12.654866,11.869648,10.640296,14.972053,10.934619,12.987607,9.938826,10.551942,12.004337
9.979508,12.215991,11.1313095,11.284246,10.797179,10.232216,9.513952,10.9212,11.189351,11.621265,9.297918,12.982487,11.141929,11.836869,8.78394,10.747304,10.130397,11.60095,10.438242,8.318596,11.312101,11.495158,12.037563,9.049434,10.503196,10.053756,9.22445,7.765478,10.938572,9.646895,8.789024,0.0,10.943131,10.80444,9.493134,7.362364,11.032306,8.862399,9.1412325,9.56242,10.535817,8.472974,8.806463,10.772461,10.155696,11.20264,11.781033,11.617568,11.78982,9.933067,10.479322,10.26811,9.909249,9.433068,8.872715,9.4604645,7.9178762,12.320289,13.204087,11.827422,11.290827,11.005527,9.354977,7.8290935,12.102319,12.242273,11.556776,12.7658415,8.430106,10.436084,11.132581,9.999302,10.888791,10.849431,11.232821,11.092408,11.196607,10.249867,11.484058,10.307508,9.882496,11.957798,8.253895,10.886853,10.635062,9.999627,11.209624,9.392042,9.224031,10.457305,9.709704,10.272406,9.654571,11.374976,12.103144,9.809844,13.534308,9.73141,9.641017,8.136203,13.391665,9.913792,11.705609,10.6361065,12.936787,11.689144,11.871425,14.623368,10.434899,12.787237,11.679236,10.199077,10.633582
13.281936,13.779032,13.398985,13.21646,12.700859,11.487429,10.417168,13.1012535,12.602628,12.778969,10.624411,14.898228,13.274079,13.312154,9.943984,12.481791,10.334497,11.865282,10.523654,11.005399,11.777654,12.3139305,13.862217,12.719244,12.098279,13.219116,8.415114,10.556361,13.001315,9.945951,9.014589,10.943131,0.0,9.099754,10.867633,11.319161,11.1370945,8.668744,10.958231,10.338035,11.384637,9.687682,11.320986,10.938956,10.184597,11.953817,14.101359,11.020647,14.111673,12.136204,14.252188,10.972483,10.069072,9.897193,9.078672,11.26298,11.590877,14.569231,13.247097,11.557791,12.160009,12.978868,11.387167,10.214002,11.85756,12.643147,13.794851,13.638269,10.863456,9.637332,12.199526,11.972862,10.302427,9.714634,10.030454,11.292102,12.777815,9.931077,13.95182,10.130674,12.1533165,13.363887,11.184462,11.791331,10.069922,10.621788,12.183931,10.184231,9.71611,11.75648,11.226943,10.712852,10.262433,13.065277,12.012194,10.763628,14.87146,12.8310375,9.335425,12.109423,14.362569,12.860122,12.804032,10.243468,13.11115,12.236831,11.769352,15.926396,11.610016,14.255969,10.297988,11.378537,12.793191
12.50674,12.878713,13.123314,12.557257,13.091466,12.743644,9.787243,12.087699,12.263032,12.901428,11.395375,14.170118,12.755641,12.786063,10.35828,11.538525,9.878329,11.115375,10.673825,11.232518,11.665192,12.00133,12.756247,11.893208,12.363976,12.848601,8.260202,10.791604,12.381643,10.203311,8.795261,10.80444,9.099754,0.0,10.334906,11.648013,9.836171,8.924692,9.902513,10.325014,11.208953,8.905554,10.76335,9.231046,8.981817,11.54267,14.082402,9.895592,13.377471,10.388967,13.313989,11.248535,11.143795,10.721631,9.678485,10.579212,11.271142,14.822894,11.597107,11.144737,12.012176,13.57785,10.74414,9.810347,12.047337,12.62201,12.968961,12.843691,11.445384,9.432705,12.075148,12.023548,9.842741,10.642493,10.976895,11.223391,13.583522,9.26078,12.751278,9.488385,12.534911,12.640318,11.33224,12.887448,9.99675,10.83184,11.947251,10.407213,10.541006,12.176614,11.850101,10.998891,10.652967,13.3697405,11.697549,11.805806,14.933998,12.919647,10.614965,12.457029,14.091447,12.863849,12.63241,9.79709,12.766565,12.847899,11.712894,15.4125395,12.461516,14.139787,11.759112,12.288489,13.408609
11.60356,12.356301,10.717986,9.404065,11.971529,12.961433,10.9473095,9.730489,9.858051,13.147113,10.930286,14.098552,11.006344,10.553302,7.794382,9.417357,10.403001,9.903508,8.293696,9.671227,9.925755,8.735584,11.947117,10.429491,9.7835045,11.155511,8.506337,9.434436,10.444759,7.4989953,8.570742,9.493134,10.867633,10.334906,0.0,9.554396,10.315896,9.85034,4.153086,11.920108,9.756422,9.636925,7.19668,9.343153,10.203028,9.395789,14.401795,10.669723,14.076486,10.051745,12.216827,10.138695,10.253462,10.377218,9.20569,6.115083,8.383531,14.359903,14.330442,10.028852,10.387588,12.256928,8.252636,8.659073,10.9401655,10.794225,10.062394,10.526385,10.559628,9.992593,12.256036,12.109782,10.179788,9.297273,8.490875,8.877029,14.098911,8.137473,11.733771,9.748796,12.621653,10.8959,11.449609,11.34596,10.796499,10.35063,10.989845,10.388226,10.274622,12.450831,10.6964035,9.282391,10.589521,13.010835,13.380363,9.1510935,14.423071,12.768335,9.443168,11.308673,13.255308,11.900653,13.103676,10.44724,13.155509,12.452619,11.480206,15.619248,11.770495,13.056371,11.1999,9.945171,12.311812
11.536233,13.182295,11.459856,12.04139,11.703115,11.007589,10.694006,12.30586,12.083004,12.273814,10.0270405,14.175552,11.68154,12.426313,8.739365,11.533382,10.509169,11.661001,10.756092,9.479835,11.862391,11.963821,12.954665,10.480763,10.961241,11.065221,9.885563,8.882793,11.538495,9.362825,9.800503,7.362364,11.319161,11.648013,9.554396,5.3312016e-07,12.042484,9.95851,9.473306,10.9012575,10.778721,10.332775,9.719918,11.514176,11.081091,11.693315,12.652537,12.759103,12.72533,10.912411,11.108641,10.776939,10.837401,10.182908,10.441671,9.828414,8.602381,12.486753,14.145441,12.4397335,12.101663,11.702752,9.717152,9.278796,12.800053,13.012041,12.739643,13.021895,10.294693,11.335224,12.175594,10.470319,12.094885,11.095249,11.316348,11.406098,11.395205,11.564925,12.083522,11.7392645,11.553319,12.509068,9.876253,11.156125,11.357602,11.388647,11.807427,10.253983,10.272815,11.361953,9.5198145,10.592957,10.475473,11.734843,13.09403,10.358123,13.616411,10.784948,9.5852995,9.292355,14.223731,10.805198,12.16401,11.442879,13.766792,12.65681,12.321292,15.40815,11.187841,13.156825,12.174464,10.064114,11.822408
13.7189245,14.237742,12.545567,11.80685,13.232637,12.154072,11.473255,12.597156,12.576872,12.923764,10.461743,15.061051,13.037057,12.206354,9.592838,11.958248,9.489451,8.409884,10.54771,10.960206,9.089025,12.578779,12.9610815,11.707895,12.0427265,13.308294,9.315032,11.393199,12.051515,10.122402,10.102194,11.032306,11.1370945,9.836171,10.315896,12.042484,0.0,10.707018,9.920349,11.709873,10.518223,10.163429,11.325168,7.249277,10.567587,12.199729,14.867503,5.2452245,14.863431,12.061988,13.847735,10.662893,11.91829,11.3302355,10.086316,10.499135,11.628519,14.974072,15.417695,12.98142,13.165266,13.320682,9.875789,8.240103,11.393099,11.188803,12.182579,13.485862,11.000416,9.702872,12.355132,13.765258,10.553958,11.851854,11.187392,11.082753,14.267561,8.961639,13.296163,6.5203705,12.299409,12.6951475,13.209021,12.935638,7.2650385,7.7257023,12.453756,11.170276,11.197981,12.637548,10.53847,11.384093,11.52787,14.522614,12.694219,11.417124,16.07426,14.08464,11.412457,12.287799,14.912704,13.389741,13.850934,7.0844336,12.749582,12.995382,13.746319,16.461264,13.983678,15.181507,12.652224,12.1179905,13.518893
11.887197,13.008928,12.560148,12.028745,12.25159,11.758924,9.339128,11.744734,11.809224,12.468766,10.659258,13.891076,11.919268,12.469204,9.423716,11.197349,9.801407,10.8087015,10.132863,9.52617,11.42,11.665228,12.672565,10.992394,11.874196,11.541607,9.02971,9.228244,12.258947,9.527146,7.880068,8.862399,8.668744,8.924692,9.85034,9.95851,10.707018,0.0,9.645963,10.274142,10.983359,7.580413,9.54389,9.960251,9.808239,10.860918,13.0223055,10.610543,12.913444,10.353361,12.963322,10.4725065,10.149121,9.302794,9.153664,10.696679,10.686754,14.196855,12.516957,11.525063,11.518843,11.881156,10.537787,8.582251,12.097952,11.811109,12.625682,13.004819,10.16186,9.446606,11.772209,10.066238,9.78621,10.439482,10.275578,10.929073,12.22754,9.0380945,12.706646,10.051292,11.569563,12.763802,10.184185,11.302642,10.437259,10.053962,11.49628,8.972676,9.245366,9.976978,10.559213,10.52456,9.407613,12.145095,12.229236,9.916169,14.097654,11.105299,9.686742,10.213295,13.649902,11.420985,12.295199,10.197878,12.812376,11.766793,11.194816,14.845935,9.858717,13.319676,10.214151,10.579882,12.236111
11.281395,12.059113,11.097336,9.665359,11.863089,12.644828,10.49439,9.752763,9.94659,12.907243,10.898866,13.872639,11.100813,10.513038,7.8399734,9.541591,9.783395,9.549656,8.025396,9.312458,9.913713,8.9848585,11.762059,9.779113,9.514296,10.823963,8.261625,9.343713,10.369798,8.06521,8.917849,9.1412325,10.958231,9.902513,4.153086,9.473306,9.920349,9.645963,0.0,11.541171,9.489233,9.228567,6.8348117,8.487543,9.464097,8.858152,13.930309,10.380931,13.75435,9.681114,11.732659,9.040239,9.545487,9.969834,8.78694,5.1021104,7.600566,14.210427,13.840843,9.431115,9.794982,11.573261,7.5341525,8.139639,10.236439,9.920317,9.451305,10.58199,10.44024,9.678308,11.87067,11.609076,10.167753,9.1020975,8.765205,8.942487,13.65707,7.930092,11.616861,9.135896,12.379955,10.233427,10.947772,10.4288435,10.17271,9.766719,10.602886,9.955044,9.849081,11.9397745,10.421296,8.760586,10.219834,12.586708,12.834935,9.556315,14.166104,12.428877,9.261126,11.096607,12.834342,12.107752,12.829189,9.75518,12.502858,11.602832,11.262975,15.255445,11.7469,12.721273,11.242927,9.771755,11.965754
11.210845,12.540589,13.196534,13.595951,13.0404215,9.772117,9.533062,13.012542,13.104216,9.4486685,10.617225,12.230562,12.521462,13.388114,11.57301,12.50557,9.329729,12.5445175,12.158265,10.21597,12.070529,12.711343,13.310864,10.835817,11.98024,11.477488,10.241471,9.3175745,12.998609,11.416334,9.918461,9.56242,10.338035,10.325014,11.920108,10.9012575,11.709873,10.274142,11.541171,0.0,12.4724865,9.496062,11.900729,11.783667,11.124237,12.23162,10.7619505,11.684125,11.394103,10.932849,10.659055,10.940219,10.170233,10.271631,10.7196865,11.418139,9.85842,11.262808,12.5330925,12.467713,12.258215,11.626841,12.10199,9.964181,11.928891,12.377176,12.816783,13.585459,11.418654,10.659296,10.578525,11.152493,11.358052,12.180378,12.615115,12.426055,11.545299,11.109263,13.430041,11.299654,11.0937805,13.251325,9.683258,11.087892,9.935207,10.661623,11.194845,8.48798,10.305442,11.498534,10.947615,10.358099,9.602441,11.340173,10.783029,11.85942,13.474603,10.9258375,11.250156,11.181761,13.548118,12.476897,11.94664,10.46952,11.753318,11.086957,12.583764,14.8756,11.989887,13.113121,10.883841,12.244473,12.29376
13.502621,14.181997,13.782907,12.765941,13.593692,12.90043,11.895251,12.44099,12.897052,14.530537,10.788096,15.481554,13.229224,13.2042,9.338876,11.964143,11.3879595,11.536425,9.7316065,10.468336,12.525734,12.779756,13.610594,11.544121,12.540923,13.320015,10.293506,10.864714,12.331701,8.590242,10.357772,10.535817,11.384637,11.208953,9.756422,10.778721,10.518223,10.983359,9.489233,12.4724865,0.0,10.149421,10.912627,9.806177,10.882523,12.411181,14.903047,10.661024,14.788911,12.083542,14.264182,10.328885,11.494812,11.41623,9.952238,10.360523,10.570422,14.614448,15.527075,12.831832,12.976881,13.962822,8.163728,10.072074,12.555458,12.901921,13.267915,13.576003,11.97611,10.233605,12.620894,12.176953,10.835366,9.454342,9.214615,8.585592,14.0480175,9.75289,13.391155,9.662684,12.150544,12.233165,12.147646,12.785261,10.905334,9.578645,12.262338,11.378972,10.610037,12.5106535,10.703681,10.479111,11.345801,14.178384,13.440836,9.711101,15.032553,12.810762,11.01333,12.075257,14.762381,12.642787,12.619397,10.580521,13.920821,13.332988,11.829048,16.290752,12.676614,14.579261,12.378364,10.866676,13.714892
11.288946,12.605869,12.869151,12.03103,12.847854,11.717331,9.982103,11.251483,11.936162,12.569939,10.460221,14.058516,12.4655695,12.6987095,9.785735,10.742609,9.943217,11.325708,10.329972,10.108438,11.559797,11.61938,12.784191,10.967706,11.477759,11.633834,8.963552,9.059521,12.193852,9.144579,8.151836,8.472974,9.687682,8.905554,9.636925,10.332775,10.163429,7.580413,9.228567,9.496062,10.149421,0.0,9.360336,9.819028,10.342614,10.719304,12.331021,9.565289,12.411736,9.545303,12.326937,9.935256,10.715668,9.019235,9.075642,10.005162,10.063963,13.670206,12.277804,11.207427,11.168935,11.861739,10.387394,8.095111,11.811297,11.632024,11.817684,12.324156,10.009828,8.880195,10.642478,10.139809,9.392059,10.63325,10.5324,10.442681,12.114297,8.850459,12.359326,9.59247,11.097897,12.274427,10.063325,11.595473,9.748581,9.39111,10.688078,8.90124,8.861358,10.630112,10.856517,10.35806,8.924204,11.991224,11.230297,10.419252,14.142854,10.730283,9.674153,10.496988,13.421456,11.857106,11.355126,9.44348,12.232085,11.312068,10.344857,14.571586,11.1213875,13.441471,10.596955,11.090578,12.240164
10.494155,11.992515,11.447558,10.478428,11.610936,12.713943,10.722688,10.138757,10.079948,13.54753,11.593904,13.455937,10.759567,10.429549,9.156404,9.561054,10.429644,11.459522,9.524388,10.723924,10.732485,9.78115,11.919574,11.111561,10.839432,10.518433,9.245531,9.250607,10.826263,8.848313,9.784877,8.806463,11.320986,10.76335,7.19668,9.719918,11.325168,9.54389,6.8348117,11.900729,10.912627,9.360336,0.0,11.024541,10.020792,9.7675705,13.548202,11.842802,13.339171,9.294527,11.786237,11.022031,9.675186,10.32152,9.298623,8.82995,9.095211,13.82347,13.760927,10.769974,10.597449,11.742452,10.187905,8.888528,11.459093,11.405003,10.340993,10.799822,9.851044,11.066481,12.265121,11.431892,11.123617,10.278676,9.713123,9.932895,12.372627,10.21356,11.674045,10.894591,11.723508,11.849913,10.642277,11.980669,11.529603,11.347724,11.157371,10.745905,10.328813,11.80106,10.664526,9.222834,10.404097,11.994509,13.06666,9.920187,14.374556,11.421368,8.779454,10.639728,12.944025,12.305124,12.442192,11.175028,13.160934,11.867693,10.873398,15.636261,11.7608595,13.038195,11.539209,9.9831915,11.224059
12.92568,13.509272,12.5563965,11.11838,12.952695,12.742383,9.9785385,11.553346,11.873243,12.820451,11.120558,14.930413,12.514263,12.068547,8.945054,11.412001,9.634381,7.0945215,10.153164,9.79236,10.346448,11.671571,12.296374,10.473386,11.919342,12.716957,9.076648,11.163829,11.838579,10.202108,10.008888,10.772461,10.938956,9.231046,9.343153,11.514176,7.249277,9.960251,8.487543,11.783667,9.806177,9.819028,11.024541,0.0,8.815591,10.497713,14.869856,8.137898,14.751488,11.973627,13.999018,9.486645,11.742691,10.763159,9.8248415,8.966648,10.889493,15.774253,14.707309,10.97508,11.662835,12.70377,8.229095,8.9414835,11.035274,10.767298,11.457603,12.958087,12.196922,9.558255,12.758477,13.094016,10.03347,10.337972,10.925955,11.077411,14.078076,8.421371,12.332455,6.5853667,13.266215,11.509023,12.454387,11.969977,8.280246,8.431396,12.415538,10.4453125,10.780897,12.502327,11.953755,11.1327305,11.09834,14.360325,12.584637,11.7679,15.926222,13.847661,11.72163,12.475889,13.888712,13.541883,14.06342,7.5678635,12.406654,12.712659,13.32249,15.90923,13.001262,14.500172,12.6275425,12.62177,13.983659
11.168221,12.684684,12.422514,11.28506,12.008948,11.829805,9.956598,10.240447,11.12029,13.339593,10.660807,14.026824,11.224843,11.583803,9.984976,10.6254635,10.4086,10.808603,10.321814,10.414382,10.99578,11.130247,11.964847,11.175823,11.483486,11.932128,7.1609187,10.170653,11.058206,10.369043,9.983323,10.155696,10.184597,8.981817,10.203028,11.081091,10.567587,9.808239,9.464097,11.124237,10.882523,10.342614,10.020792,8.815591,0.0,9.809455,13.68656,10.887789,13.896464,11.243215,13.41045,10.702087,10.843092,9.678814,9.098764,9.854519,10.578509,15.194425,13.630254,9.97392,10.86623,12.204658,9.947981,10.5288315,11.5907135,12.332233,10.994791,12.470216,11.622623,9.795947,12.313822,12.158798,9.800718,10.205796,11.315064,11.728623,12.635208,10.036802,11.787042,9.538533,12.050776,11.698498,10.649852,11.865614,10.56393,10.404856,12.538191,10.430031,9.9761,11.739454,11.822179,10.764245,10.405346,13.744617,12.523271,11.532787,15.277195,12.36154,10.71983,11.359356,12.853937,12.5793,13.112309,10.204876,13.45441,12.944487,12.395714,15.757193,12.021141,13.851271,12.120551,11.509777,12.058369
10.746742,10.873508,11.244569,8.960139,11.963154,12.185507,10.992401,9.16697,8.872329,13.21453,12.148075,13.14775,10.32403,9.882081,11.193304,10.466204,11.033254,11.2936,11.832515,10.169981,10.562039,7.274993,11.439698,11.348354,11.291639,10.402105,10.364206,10.40791,9.604417,11.674174,11.190312,11.20264,11.953817,11.54267,9.395789,11.693315,12.199729,10.860918,8.858152,12.23162,12.411181,10.719304,9.7675705,10.497713,9.809455,0.0,15.022864,12.579694,14.633606,11.662713,12.45314,10.322835,11.635005,11.481382,10.905217,9.280239,10.610769,15.707675,14.539549,7.517315,7.148856,11.213514,10.569475,11.324161,11.553446,11.620554,8.68639,10.585608,12.564529,11.572451,13.87231,12.943563,11.723715,11.675554,12.189835,12.659176,13.738331,10.6339445,11.116803,11.286193,14.067183,9.50975,11.981447,10.988691,11.535906,11.925366,13.278133,11.227752,11.828654,12.507229,13.214736,11.082147,11.611992,14.00868,13.479154,12.306464,15.72622,13.405552,11.286818,12.444432,12.741781,13.70963,14.047143,10.808519,13.553388,12.312293,13.058614,15.140526,13.081107,12.370283,13.070638,12.998135,12.588857
12.629251,14.251758,15.039603,15.81675,14.993621,13.017824,12.482109,15.110309,15.549925,12.298297,13.664449,13.5468,14.70723,15.805487,13.276432,14.577892,13.028978,14.821019,13.843026,12.881055,14.739247,15.14606,14.843364,12.731103,14.148041,12.102686,12.80638,11.644609,15.627331,13.773313,13.11268,11.781033,14.101359,14.082402,14.401795,12.652537,14.867503,13.0223055,13.930309,10.7619505,14.903047,12.331021,13.548202,14.869856,13.68656,15.022864,0.0,14.701025,10.458436,11.64447,11.2087755,13.039042,12.502164,11.053225,13.619623,13.842278,11.693167,10.295113,11.599411,14.703994,14.614301,12.5464525,14.6778,13.109788,14.551677,14.508004,14.843879,14.608888,12.880929,14.389491,9.849022,10.744844,13.898443,14.174658,14.878482,14.83837,11.93173,14.559474,15.010497,14.839716,13.334991,14.939643,11.67798,12.574438,14.018719,13.720264,10.666724,12.549176,12.391572,12.05451,13.106902,13.552187,10.942112,10.254843,11.0465765,14.045875,10.90994,9.172532,12.726864,12.24851,14.42439,13.637566,10.7701645,14.063405,12.563423,12.2669935,12.531973,14.523007,13.085172,12.869714,12.355421,14.147284,13.122258
